id,uuid,name_zh,name_en,unit,sampling_start,sampling_end,valid_time,location,class_code,description,source_description,source_original_id,source_url,classification_system,source,source_type,completeness_type,first_class,second_class,third_class,data_entry_by,location_id,synonyms,data_version,create_time,class_id
1818446461738815488,8e38a936-076d-48a6-8926-9b8810c6f5ee,,Global 7500 Aircraft (G7500),,,,,,,,The International EPD® System,,www.environdec.com:library:epd1292.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:39:56.237861,
1818446699413245952,fc52c50e-5cfa-4015-8eb0-d28f295f39fc,,Denim Fabric,kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to summarize the relevant information:

Description: Çalık Denim produces woven, knitted, and crocheted fabrics made of natural fibers (excluding silk) primarily for the apparel sector. They have a significant focus on denim fabrics and have been a leader in the Turkish textile industry since their establishment in 1987. The company has developed expertise in ring spinning and gabardine/velvet fabrics, continuously innovating through research and development to produce high-quality fabrics for both domestic and international markets.",The International EPD® System,,www.environdec.com:library:epd4103.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:40:52.903176,
1818446836197888000,9ccd1055-bb9e-4e32-ba7e-f1a6d99b9d5a,,CALIK CR 505 Denim Fabric(G450303),sqm,,,,Global,,"Description: The CALIK CR 505 denim fabric, as one of Çalık Denim’s base concepts, draws inspiration from past fashion trends while incorporating modern needs such as stretch and softness. It offers rigid and comfortable stretch along with power stretch. Combining an authentic look with contemporary technology, this fabric features distinctive twill lines and achieves an open-end appearance without hairiness, a dull shade, or an itchy feel.",The International EPD® System,,www.environdec.com:library:epd1905.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:41:25.515368,
1818446983854166016,da927271-440c-4535-b5aa-946a7d877454,,CALIK ZRC 503 (G450303),kg,,,,Global,,"Description: The CALIK ZRC 503 is a denim fabric designed to reduce the use of cotton, thereby conserving water. It employs a Zero Cotton approach, substituting cotton with viscose, which is derived primarily from sustainably forested beech wood. This substitution ensures a comfortable, cool sensation along with natural softness and smoothness. The fabric incorporates Washpro technology, ensuring long-lasting freshness for denim items and minimizing the frequency of home washing. Technical specifications include a surface fuzzing and pilling grade of 4-5, a pH level of 6, 51% elasticity, and dimensional changes post-washing of -0.8% in the warp and -14.2% in the weft.",The International EPD® System,,www.environdec.com:library:epd1911.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:42:00.719317,
1818447128461185024,211b8b1c-3d0f-44ee-852b-802935c08324,,CALIK CR 504 denim fabric,sqm,,,,Global,,"Description: CALIK CR 504 gets inspiration from the past, adopting past fashion flows to today’s needs such as stretch and softness. It provides not only rigid and comfort stretch but also power stretch. This fabric combines an authentic look with the advantages of today’s technologies, distinctive twill lines, and provides an open-end look achieved without hairiness, dull shade, and itchy touch.",The International EPD® System,,www.environdec.com:library:epd1904.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:42:35.196371,
1818447344337817600,54908473-b13f-4e7c-9d56-28bdd406f345,,"Woven, Knitted, and Crocheted Fabrics of Natural Fibers (Except Silk) for Apparel Sector",kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to extract relevant information:

Description: Çalık Denim produces denim fabrics and has added gabardine/velvet fabrics to its range of products. Over the years, the company has become a science center by combining its broad knowledge in fabrics with new technologies through R&D, producing game-changing fabrics for Turkish and global textile industries.",The International EPD® System,,www.environdec.com:library:epd3461.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:43:26.665045,
1818447551695818752,3eae543e-0f6d-46f3-8283-b11abe5d4c99,,Woven Knitted and Crocheted Fabrics of Naturals Fibres (Except Silk),kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to extract relevant information:

Description: Çalık Denim produces woven, knitted, and crocheted fabrics of natural fibers (excluding silk) for the apparel sector. They have a focus on denim fabric production and are recognized as one of the leading exporters in Turkey. The company offers a range of denim fabrics, including gabardine/velvet fabrics, and is known for integrating advanced technologies and research into their product development.",The International EPD® System,,www.environdec.com:library:epd4124.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:44:16.103330,
1818447746277969920,28ae430e-bbbe-40cf-b525-d2cc70d5c762,,Woven Knitted and Crocheted Fabrics of Naturals Fibres (Except Silk),kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to summarize the relevant information:

Description: Çalık Denim produces woven, knitted, and crocheted fabrics made of natural fibers (excluding silk) primarily for the apparel sector. They have a significant focus on denim fabrics and have been a leader in the Turkish textile industry since their establishment in 1987. The company has developed expertise in ring spinning and gabardine/velvet fabrics, continuously innovating through research and development to produce high-quality fabrics for both domestic and international markets.",The International EPD® System,,www.environdec.com:library:epd4119.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:45:02.495113,
1818447936032477184,071c8654-43a9-4479-a914-4e4a1a304d62,,Woven Knitted and Crocheted Fabrics of Naturals Fibres (Except Silk),kg,,,,,,"The provided text does not contain a clear, concise product description in the format you're asking for. However, based on the context, it seems to describe Çalık Denim's operations and products. Here's an attempt to summarize the relevant information:

Description: Çalık Denim is a global actor in denim fabric production, known for its high-quality woven and knitted fabrics made from natural fibers. Established in 1987, the company has a production capacity of 55 million meters per year in a facility covering 407 thousand square meters. It has evolved into an integrated plant, adding gabardine/velvet fabrics to its range of products and becoming a science center by combining broad knowledge in fabrics with new technologies through R&D.",The International EPD® System,,www.environdec.com:library:epd4125.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:45:47.736661,
1818448125350776832,0c5164d2-3db1-4744-aee9-45ec54a071e7,,Denim Fabrics,kg,,,,,,"The provided text does not contain a clear, concise product description in the format you're asking for. However, based on the information given, a suitable description might be constructed as follows:

Description: Çalık Denim is a global actor in denim fabric production, established in 1987 with an initial investment of $111 million. It has a production capacity of 55 million meters per year in a 407 thousand square meter facility, employing over 2,000 people. The company has evolved into an integrated plant, producing gabardine/velvet fabrics in addition to denim. Over the years, Çalık Denim has become a science center, leveraging its broad knowledge in fabrics with new technologies through R&D to produce innovative fabrics for the textile industry.",The International EPD® System,,www.environdec.com:library:epd3460.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:46:32.873943,
1818448331672784896,d785f203-7c4f-489a-bd04-cffcdc9ff7c1,,Woven Knitted and Crocheted Fabrics of Natural Fibres (Except Silk),kg,,,,,,"The provided text does not contain a clear, concise product description in the format you're asking for. However, based on the information given, a suitable description might be constructed as follows:

Description: Çalık Denim is a global actor in denim fabric production, established in 1987 with an initial investment of $111 million. It has a production capacity of 55 million meters per year in a 407 thousand square meter facility, employing over 2,000 people. The company has evolved into an integrated plant, adding gabardine/velvet fabrics to its range of products and becoming a science center through R&D, producing innovative fabrics for the textile industry.",The International EPD® System,,www.environdec.com:library:epd3463.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:47:22.064254,
1818448533834043392,815888b0-b36e-4831-a622-f09c41300928,,"Woven, Knitted, and Crocheted Fabrics of Natural Fibres (Except Silk), for Apparel Sector",kg,,,,,,"The provided text does not contain a clear, concise product description in the format you're asking for. However, based on the information given, a suitable description might be constructed as follows:

Description: Çalık Denim is a global actor in denim fabric production, established in 1987 with an initial investment of $111 million. It has a production capacity of 55 million meters per year in a 407 thousand square meter facility, employing over 2,000 people. The company has evolved into an integrated plant, adding gabardine/velvet fabrics to its range of products and becoming a science center through R&D, producing innovative fabrics for the textile industry.",The International EPD® System,,www.environdec.com:library:epd3467.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:48:10.263352,
1818448725064945664,0045b5e7-baa3-4af7-a72d-87b52ff293b4,,Woven Knitted and Crocheted Fabrics of Naturals Fibres (Except Silk),kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to summarize the relevant information:

Description: Çalık Denim produces woven, knitted, and crocheted fabrics made of natural fibers (excluding silk) primarily for the apparel sector. They have a significant focus on denim fabrics and have been a leader in the Turkish textile industry since their establishment in 1987. The company has a strong commitment to innovation and sustainability, as evidenced by their research and development efforts and the creation of an Environmental Product Declaration (EPD).",The International EPD® System,,www.environdec.com:library:epd4122.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:48:55.856461,
1818448967445385216,8811f4fc-c62b-4a6b-8c5a-9fb3bf2f2c27,,Woven Knitted and Crocheted Fabrics of Naturals Fibres (Except Silk),kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to summarize the relevant information:

Description: Çalık Denim produces woven, knitted, and crocheted fabrics made of natural fibers (excluding silk) primarily for the apparel sector. They have a significant focus on denim fabrics and have been a leader in the Turkish textile industry since their establishment in 1987. The company has developed expertise in ring spinning and gabardine/velvet fabrics, continuously innovating through research and development to produce high-quality fabrics for both domestic and international markets.",The International EPD® System,,www.environdec.com:library:epd4123.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:49:53.644162,
1818449168583233536,bb0df45c-416a-4ecf-a5fd-0405f98c013a,,"Woven, Knitted, and Crocheted Fabrics of Natural Fibres (Except Silk)",kg,,,,,,"The provided text does not contain a clear, concise product description in the format you're asking for. However, based on the information given, a possible description could be constructed as follows:

Description: Çalık Denim is a global actor in denim fabric production, established in 1987 with a production capacity of 55 million meters per year in a 407 thousand square meter facility. The company has integrated operations, including ring spinning and the production of gabardine/velvet fabrics, and employs over 2,000 people. It is known for its R&D efforts and innovative fabric development for the textile industry.",The International EPD® System,,www.environdec.com:library:epd3466.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:50:41.599317,
1818449391938310144,b3ba3d81-b6cd-4ca9-a09b-9cf860541b1e,,"Woven, Knitted, and Crocheted Fabrics of Natural Fibres (Except Silk)",kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to extract relevant information:

Description: Çalık Denim produces denim fabrics and has added gabardine/velvet fabrics to its range of products. The company combines broad knowledge in fabrics with new technologies through R&D, producing innovative fabrics for the Turkish and global textile industries.",The International EPD® System,,www.environdec.com:library:epd3464.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:51:34.851946,
1818449420946116608,36a72e0c-3aae-4295-bf11-a08f429aa62b,,Environmental Product Declaration(EPD),,,,,,,,The International EPD® System,,www.environdec.com:library:epd1703.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:51:41.767071,
1818449623434530816,3c2ac658-e603-4a1d-ad27-7214ce1c21c5,,"Woven Knitted and Crocheted Fabrics of Naturals Fibres (Except Silk)(UN CPC 265, UN CPC 266, UN CPC 281)",kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to summarize the relevant information:

Description: Çalık Denim produces woven, knitted, and crocheted fabrics made of natural fibers (excluding silk) for the apparel sector. The company specializes in denim fabrics and has a production capacity of 55 million meters per year. It offers a range of products including gabardine and velvet fabrics, leveraging its expertise and technology through research and development to create innovative textiles for both the Turkish and global markets.",The International EPD® System,,www.environdec.com:library:epd4121.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:52:30.044580,
1818449646142492672,f4bed2ef-0cc0-462b-9b48-6f3062d66c87,,"Fabric(Table 4), Fabric(Table 5)",,,,,,,,The International EPD® System,,www.environdec.com:library:epd3061.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:52:35.458718,
1818449889059803136,1e75c746-e691-4e2e-b660-87d19dc9a78c,,Woven Knitted and Crocheted Fabrics of Naturals Fibres (Except Silk),kg,,,,,,"The provided text does not contain a clear, direct product description in the format you're asking for. However, based on the context, it seems the document is describing Çalık Denim's products. Here's an attempt to extract relevant information:

Description: Çalık Denim produces woven, knitted, and crocheted fabrics of natural fibers (excluding silk) for the apparel sector. They have a focus on denim fabric production and are recognized as one of the global actors in the industry. Their products include denim fabrics and gabardine/velvet fabrics. The company combines broad knowledge in fabrics with new technologies through R&D to produce innovative textiles for both the Turkish and global markets.",The International EPD® System,,www.environdec.com:library:epd4120.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:53:33.374674,
1818450103334211584,9f51decc-b4d0-4c7c-b43b-5b9f07a1be32,,"Woven Knitted and Crocheted Fabrics of Natural Fibres (Except Silk) (UN CPC 265 (except 2651), UN CPC 266, UN CPC 281)",kg,,,,,,"The provided text does not contain a clear, concise product description in the format you're asking for. However, based on the information given, a suitable description might be inferred as follows:

Description: Çalık Denim is a global actor in denim fabric production, established in 1987 with an initial investment of $111 million. It has a production capacity of 55 million meters per year in a 407 thousand square meter facility, employing over 2,000 people. The company has evolved into an integrated plant, producing a range of fabrics including gabardine and velvet, and is recognized for its innovation through R&D.",The International EPD® System,,www.environdec.com:library:epd3465.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:54:24.461031,
1818450131620597760,1fabd231-7f04-4b7f-8ab3-ca4a21f11015,,"Tecapro Ecogreen (EG 9600), Tecapro (BG 9600)",,,,,,,,The International EPD® System,,www.environdec.com:library:epd2913.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:54:31.205316,
1818450278295408640,ce3d171c-39b8-482b-9583-ae446b5fdf33,,"Cement(G86)) However, I can provide a generic product name based on the context",kg,,,,,,"Description: ISKOTM is the denim specialist, all fabrics are characterized by an advanced technology and the deeply-rooted care for quality, during all the integrated production from yarn to finishing processes. ISKOTM’s mission is to always keep in touch with the latest trends and also to anticipate times. ISKOTM’s research center is certified by the Turkish government and it consists of more than 25 textile engineers, specialists in creating new denim products. At ISKO™, sustainability involves rethinking sourcing strategies and refusing to source more material than needed. Waste management innovations reduce the environmental impact from yarn to fabric production, by using reused and recycled materials. Sustainability is inherent to ISKO's DNA: every day they value responsibility and a 360-degree innovation. This commitment is taken seriously, and they are dedicated to achieving it with beauty, heart, and creativity. The scheme verifies that ISKOTM’s products have met organic standards throughout its lifecycle – from raw material to finished product. OCS blended is used for their products that contain a minimum of 5% organic material blended with conventional or synthetic raw materials. The Recycled Claim Standard (RCS) is a chain of custody standard that verifies recycled input material, tracking recycled raw materials through the supply chain from input to the final product.",The International EPD® System,,www.environdec.com:library:epd1984.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:55:06.175615,
1818451095245164544,419a6c5f-4a21-4718-b410-f0ac4c4f29b6,,"Trousers, Shorts, and Slacks (UN CPC 282)","kg

However",,,,,,,The International EPD® System,,www.environdec.com:library:epd13200.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:58:20.950897,
1818451173666066432,e0c2c267-cd18-4459-a05a-8ad1f81e33f0,,ISKO Sustainable Denim(CCS),kg,,,,"None

The provided text does not specify any geographical scope for the product",,"Description: ISKOTM is the denim specialist, with all fabrics characterized by advanced technology and a deep care for quality throughout the integrated production process from yarn to finishing. ISKOTM's mission is to stay ahead of trends and anticipate future developments. Its research center, certified by the Turkish government, comprises over 25 textile engineers specializing in developing new denim products. At ISKO™, sustainability is prioritized through rethinking sourcing strategies and refusing to source more material than necessary. Waste management innovations help reduce environmental impact from yarn to fabric production by utilizing reused and recycled materials. When processing raw cotton into yarn, approximately 10% of the cotton is typically lost as waste; however, ISKOTM differentiates itself by tracing, tracking, and monitoring this loss and reusing the cotton by adding it back into the spinning process. All reused cotton is Content Claim Standard (CCS) certified. Additionally, ISKOTM blends certified recycled materials with reused cotton, reducing energy use and dependence on petroleum, thereby lowering the overall carbon footprint.",The International EPD® System,,www.environdec.com:library:epd1778.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:58:39.648194,
1818451263306731520,ac4f2b5b-7d24-4636-9f2e-a57f52a4788f,,ISKO Sustainable Denim (CCS Certified),kg,,,,,,"Description: ISKOTM is the denim specialist, with all fabrics characterized by advanced technology and a deep care for quality throughout all integrated production processes from yarn to finishing. ISKOTM's mission includes staying ahead of trends and conducting research through its government-certified center, which comprises over 25 textile engineers specializing in creating new denim products. Sustainability efforts involve rethinking sourcing strategies, refusing to source more material than needed, and reducing environmental impact through waste management innovations that use reused and recycled materials. This includes a process for creating reused cotton from the typical 10% loss during raw cotton processing into yarn, with all reused cotton being Content Claim Standard (CCS) certified. Additionally, ISKOTM blends certified recycled materials with reused cotton, reducing energy usage and dependence on petroleum, thus lowering the overall carbon footprint.",The International EPD® System,,www.environdec.com:library:epd1779.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:59:01.020116,
1818451299319025664,3815146d-18cc-4329-bace-1001b2f33014,,"Trousers, shorts and slacks and similar garments (UN CPC 282)",garment,,,,,,,The International EPD® System,,www.environdec.com:library:epd13201.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:59:09.606654,
1818451376032845824,bd6539d0-9679-42a1-8db6-e33e5043990f,,Product Name Smart Rigid Jeans (Martelli7),1 pair of trousers,,,,,,"Description: These are Smart Rigid Jeans that have undergone a process to achieve a mid vintage denim look. This process enhances the slub and effect character of the denim fabric. The chemicals utilized in the manufacturing comply with Regulation (EC) No 1907/2006 of the European Parliament regarding the Registration, Evaluation, Authorisation and Restriction of Chemicals (REACH). The jeans are packaged in a PE film, classified as Distribution Packaging, which is designed for transport, handling, and/or distribution. Note that certain technical details such as weave, mass per unit area, and width are not disclosed due to trade secret considerations.",The International EPD® System,,www.environdec.com:library:epd1790.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:59:27.896224,
1818451425815040000,458db0ae-40f2-4ef2-a2d8-641cb49f2078,,"Trousers, Shorts, and Slacks (UN CPC 282)","kg

However",,,,,,,The International EPD® System,,www.environdec.com:library:epd13206.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 17:59:39.765371,
1818451525278765056,798388e5-3463-4aa7-b31c-9912785bbefb,,"ISKO Denim(GRS), ISKO Denim(RCS)",kg,,,,,,"Description: ISKOTM is the denim specialist, with all fabrics characterized by an advanced technology and a deep care for quality throughout all the integrated production processes from yarn to finishing. ISKOTM’s mission is to stay current with the latest trends and even anticipate them. Its research center, certified by the Turkish government, comprises over 25 textile engineers specializing in developing new denim products. At ISKO™, sustainability involves rethinking sourcing strategies and minimizing waste. Innovations in waste management reduce the environmental impact from yarn to fabric production by utilizing reused and recycled materials. Sustainability is inherent to ISKO's DNA, with a commitment to responsibility, 360-degree innovation, and dedication to achieving this with beauty, heart, and creativity. ISKO™ utilizes post-consumer PET flakes from recycled bottles to produce recycled polyester, adhering to the Global Recycled Standard (GRS) and Recycled Claim Standard (RCS), which ensure responsible social, environmental practices and chemical use through production.",The International EPD® System,,www.environdec.com:library:epd1781.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:00:03.479143,
1818451606870560768,037b16f6-2350-456e-b05a-cdc21ae7ba3f,,ISKO Sustainable Denim (CCS Certified),kg,,,,,,"Description: ISKOTM is the denim specialist, with all fabrics characterized by advanced technology and a deep care for quality throughout all integrated production processes from yarn to finishing. ISKOTM's mission is to stay current with the latest trends and even anticipate them. Its research center, certified by the Turkish government, comprises over 25 textile engineers specializing in creating new denim products. At ISKOTM, sustainability involves rethinking sourcing strategies and refusing to source more material than needed. Waste management innovations help reduce environmental impact from yarn to fabric production by utilizing reused and recycled materials. This includes tracing, tracking, and monitoring cotton loss during processing, which is then reused in the spinning process, and blending certified recycled materials like recycled polyester, which uses less energy and reduces dependence on petroleum, thereby lowering the overall carbon footprint. All reused cotton is Content Claim Standard (CCS) certified.",The International EPD® System,,www.environdec.com:library:epd1780.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:00:22.932794,
1818451658724741120,7fccf2bb-d90b-470d-b824-289403591963,,"Trousers, Shorts, and Slacks(UN CPC 282)","kg

However",,,,,,,The International EPD® System,,www.environdec.com:library:epd13207.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:00:35.295455,
1818451712818679808,63c59cae-0501-4bd5-ac75-a9a0119713fb,,Green trousers woman (GWM301236),"kg

However",,,,,,,The International EPD® System,,www.environdec.com:library:epd13205.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:00:48.192074,
1818451754107408384,02f3ef59-8d79-4331-85c8-58487ba2b0b9,,Green Craftsman Stretch Trousers Woman(GWM301223),"kg

However",,,,,,,The International EPD® System,,www.environdec.com:library:epd13198.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:00:58.036762,
1818451779709440000,2c6394f8-1331-4238-8f66-8a2037ff6b76,,Product Name Green craftsman stretch shorts woman (GWM301276),garment,,,,,,,The International EPD® System,,www.environdec.com:library:epd13199.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:01:04.140333,
1818451992998187008,c3f2e635-4c54-4961-8536-4fb771be2534,,"ISKO Organic Cotton Denim (OCS), ISKO Organic Cotton Denim (GOTS)",kg,,,,,,"Description: ISKOTM is the denim specialist, with all fabrics characterized by an advanced technology and a deep care for quality, spanning all the integrated production processes from yarn to finishing. ISKOTM’s mission is to stay current with the latest trends and even anticipate them. Its research center, certified by the Turkish government, comprises over 25 textile engineers specializing in developing new denim products. At ISKO™, sustainability involves rethinking sourcing strategies and refusing to source more material than necessary. Waste management innovations reduce the environmental impact from yarn to fabric production by utilizing reused and recycled materials. Sustainability is integral to ISKO's DNA; every day, they prioritize responsibility and 360-degree innovation, committed to achieving this with beauty, heart, and creativity. They use organic cotton, which requires 90% less water, no toxic chemicals, and no genetically modified organisms (GMOs). The Organic Content Standard (OCS) verifies that ISKOTM products have met organic standards throughout their lifecycle, from raw material to finished product. OCS blended is used for products containing a minimum of 5% organic material blended with conventional or synthetic raw materials. The Global Organic Textile Standard (GOTS) is one of the leading processing standards for textiles made from organic fibers, defining high-level environmental and toxicological criteria along the entire organic textiles supply chain. Only textile products containing a minimum of 70% organic fibers can become GOTS certified.",The International EPD® System,,www.environdec.com:library:epd1768.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:01:54.992328,
1818452033699713024,25bc69ba-b67a-44f9-9c9f-6534569142a4,,"Scania LS Tshirt (Size M, EPDEnvironmental Product Declaration)","kg

Note",,,,,,,The International EPD® System,,www.environdec.com:library:epd7632.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:02:04.696299,
1818452289317376000,f605438f-723e-4075-846c-8dfca61c14c0,,"Cement(G86)) However, I can provide a summary of the key points related to the products mentioned",g,,,,,,"Description: ISKOTM is the denim specialist, with all fabrics characterized by advanced technology and a deep care for quality throughout all integrated production processes from yarn to finishing. ISKOTM stays current with trends and leads through innovation, thanks to its research center certified by the Turkish government and staffed by over 25 textile engineers specializing in developing new denim products. Sustainability is central to ISKO's approach, rethinking sourcing strategies, refusing to source more material than needed, and implementing waste management innovations that reduce environmental impact from yarn to fabric production using reused and recycled materials. ISKOTM blends certified recycled materials with reused cotton, producing recycled polyester which uses less energy and lessens dependence on petroleum, reducing overall carbon footprint. They differentiate themselves by tracing, tracking, and monitoring waste cotton during yarn processing and reusing it in the spinning process. All reused cotton is Content Claim Standard (CCS) certified.",The International EPD® System,,www.environdec.com:library:epd3508.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:03:05.640632,
1818452318216130560,0cf92798-ccbd-413f-b135-d0bf8f0de5b5,,Scania Poloshirt (Production Size M),one garment in size M,,,,,,,The International EPD® System,,www.environdec.com:library:epd7633.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:03:12.529994,
1818452365313970176,009b8bc4-f940-4534-8ef2-972444431552,,High Vis Green Craftsman Stretch Trousers Woman Class 1 (GSTP134237),"kg

However",,,,,,,The International EPD® System,,www.environdec.com:library:epd4489.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:03:23.759289,
1818452443634208768,4472e452-c39b-42ef-86f1-a2a906d5f0cd,,"ISKO Recycled Cotton Denim(GRS), ISKO Recycled Cotton Denim(RCS)","kg

Since there is no declared unit in the text",,,,,,"Description: ISKO is the denim specialist, with all fabrics characterized by advanced technology and a deep commitment to quality throughout the integrated production process from yarn to finishing. ISKO's philosophy includes rethinking sourcing strategies, refusing to source more material than needed, and reducing environmental impact through waste management innovations and the use of reused and recycled materials. ISKO holds certifications such as the Global Recycled Standard (GRS), which verifies recycled input material, tracks it from input to final product, and ensures responsible social, environmental practices, and chemical use through production. Additionally, ISKO adheres to the Recycled Claim Standard (RCS), a chain of custody standard that verifies recycled input material tracked through the supply chain from input to final product. ISKO's research center is certified by the Turkish government and comprises over 25 textile engineers specializing in creating new denim products.",The International EPD® System,,www.environdec.com:library:epd1678.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:03:42.432136,
1818452573275951104,32356b69-0b54-46f4-8b45-010deb507b31,,"ISKO Recycled Denim Fabric(GRS), ISKO Recycled Denim Fabric(RCS)","m²

This assumes that the unit could be square meters",,,,,,"Description: At ISKOTM, we RETHINK our sourcing strategies and REFUSE to source more material than we need. Our waste management innovations REDUCE the environmental performance impact of yarn to fabric production by using REUSED and RECYCLED materials. ISKOTM is the denim specialist, with all fabrics characterized by an advanced technology and a deeply-rooted care for quality throughout all the integrated production processes from yarn to finishing. The Global Recycled Standard (GRS) holistically certifies recycled input material, tracking it from input to the final product while ensuring responsible social, environmental practices, and chemical use through production. The aim of the GRS is to provide brands with a tool for more accurate labeling, encourage innovation in the use of reclaimed materials, establish more transparency in the supply chain, and provide better information to consumers. Additionally, the Recycled Claim Standard (RCS) is a chain of custody standard that verifies recycled input material, tracking recycled raw materials through the supply chain from input to the final product. ISKOTM's research center is certified by the Turkish government and consists of over 25 textile engineers specialized in creating new denim products.",The International EPD® System,,www.environdec.com:library:epd1679.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:04:13.341494,
1818452603583991808,b1c234e1-dc48-434b-892c-c03435f83f18,,"Scania Trousers (Size C50), Male (EPDEnvironmental Product Declaration)",one garment in size C50,,,,,,,The International EPD® System,,www.environdec.com:library:epd7634.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:04:20.567562,
1818452644226797568,2311dd70-4398-4d13-8e78-8c0346c87ead,, High Vis Green stretch trousers class 1 (GSTP134243),"kg

However",,,,,,,The International EPD® System,,www.environdec.com:library:epd3888.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:04:30.257021,
1818452820777635840,fd44ddee-a8b3-4fac-bc1b-99321d052c1b,,CALIK CLRO 507 Denim Fabric(CALIK CLRO 507),kg,,,,Global,,"Description: The CALIK CLR-O 507 denim fabric is crafted with a sustainability approach, focusing on ethical, recyclable, eco-friendly, and cruelty-free materials and processes from fiber to yarn, and dye to finish. This approach minimizes chemical and water consumption during production. Notable savings include reduced water consumption from 10 liters to 6 liters per meter of fabric in the indigo dyeing process and from 6.4 liters to 1.1 liters in the finishing process. Chemical usage in the finishing process is also decreased from 150 grams to 9 grams per liter per meter of fabric. The fabric offers comfort stretch and power stretch alternatives. It meets specific technical specifications, including a surface fuzzing and pilling grade of 4-5, a pH level of 6, and elasticity of 46%. Dimensional changes after washing are -0.1% in warp and -19.2% in weft. The fabric is classified under UN CPC code 26620, denoting woven fabrics of cotton containing 85% or more by weight of cotton, weighing over 200 g/m². Thermal insulation properties and weight per unit area are not disclosed due to trade secrecy. The geographical scope is global.",The International EPD® System,,www.environdec.com:library:epd1907.pdf,,EPD,3,4,,,,吴宇森,,,,2024-07-30 18:05:12.350595,
